startLon;startLat;destLon;destLat;driveMode;maxSpeed
;;;;1;6.5
;;;;1;6.1
;;;;1;4.5
;;;;1;7
;;;;1;5.6
;;;;1;6.9
;;;;1;6
;;;;1;5.9
;;;;1;6.5
;;;;1;6.9
;;;;1;6.7
;;;;1;6
;;;;1;5.7
;;;;1;5.4
;;;;1;6.4
;;;;1;4.9
;;;;1;5.8
;;;;1;5.4
;;;;1;6.8
;;;;1;6
;;;;1;6.8
;;;;1;6.4
;;;;1;5.7
;;;;1;5.2
;;;;1;6.4
;;;;1;6.1
;;;;1;4.5
;;;;1;4.8
;;;;1;5.7
;;;;1;6.6
;;;;1;6.2
;;;;1;4.7
;;;;1;5.7
;;;;1;6.2
;;;;1;5.7
;;;;1;5.2
;;;;1;5.4
;;;;1;6.5
;;;;1;6
;;;;1;6.2
;;;;1;6.8
;;;;1;4.6
;;;;1;6.1
;;;;1;6.1
;;;;1;6.2
;;;;1;5.6
;;;;1;4.5
;;;;1;6.5
;;;;1;4.9
;;;;1;6.9
;;;;1;6.1
;;;;1;4.9
;;;;1;6.7
;;;;1;5
;;;;1;4.6
;;;;1;5.1
;;;;1;5.6
;;;;1;4.6
;;;;1;7
;;;;1;5.5
;;;;1;6.4
;;;;1;4.5
;;;;1;5.7
;;;;1;6.5
;;;;1;5.8
;;;;1;4.7
;;;;1;5.6
;;;;1;6.9
;;;;1;5.5
;;;;1;5.8
;;;;1;5.5
;;;;1;5.2
;;;;1;5.6
;;;;1;5.8
;;;;1;5.1
;;;;1;6.4
;;;;1;5.1
;;;;1;5.7
;;;;1;6.7
;;;;1;4.9
;;;;1;4.7
;;;;1;5
;;;;1;5.3
;;;;1;5.4
;;;;1;5
;;;;1;6.3
;;;;1;4.7
;;;;1;6.8
;;;;1;5.1
;;;;1;6.6
;;;;1;7
;;;;1;4.5
;;;;1;5.8
;;;;1;6.3
;;;;1;4.5
;;;;1;5.3
;;;;1;5.3
;;;;1;6.6
;;;;1;4.7
;;;;1;6.4
;;;;1;6.2
;;;;1;5.3
;;;;1;5.9
;;;;1;6.3
;;;;1;6
;;;;1;6.5
;;;;1;6.9
;;;;1;4.7
;;;;1;5.4
;;;;1;4.9
;;;;1;5
;;;;1;6.3
;;;;1;7
;;;;1;6
;;;;1;6.9
;;;;1;5.2
;;;;1;5.3
;;;;1;6.6
;;;;1;5.9
;;;;1;5.1
;;;;1;6.8
;;;;1;5.6
;;;;1;6
;;;;1;5.9
;;;;1;6.1
;;;;1;6.8
;;;;1;6.7
;;;;1;4.9
;;;;1;6.6
;;;;1;4.6
;;;;1;4.6
;;;;1;6.1
;;;;1;6.3
;;;;1;4.5
;;;;1;5
;;;;1;6.9
;;;;1;6
;;;;1;7
;;;;1;4.9
;;;;1;5.7
;;;;1;5.1
;;;;1;7
;;;;1;4.7
;;;;1;5.3
;;;;1;6.1
;;;;1;5.8
;;;;1;6.5
;;;;1;6.6
;;;;1;4.7
;;;;1;4.9
;;;;1;5.2
;;;;1;4.6
;;;;1;5.1
;;;;1;5.9
;;;;1;4.8
;;;;1;4.7
;;;;1;6.5
;;;;1;6.1
;;;;1;4.8
;;;;1;4.7
;;;;1;4.5
;;;;1;5.6
;;;;1;5.2
;;;;1;5.3
;;;;1;4.8
;;;;1;7
;;;;1;4.5
;;;;1;5.8
;;;;1;5.2
;;;;1;5.3
;;;;1;6.7
;;;;1;5
;;;;1;5.7
;;;;1;4.9
;;;;1;5.2
;;;;1;5.4
;;;;1;4.6
;;;;1;4.6
;;;;1;4.5
;;;;1;5.2
;;;;1;4.7
;;;;1;6.7
;;;;1;6.1
;;;;1;6.6
;;;;1;5.1
;;;;1;6.2
;;;;1;5.3
;;;;1;6.3
;;;;1;6.9
;;;;1;4.7
;;;;1;6.5
;;;;1;6
;;;;1;6.7
;;;;1;6.7
;;;;1;6.1
;;;;1;6.5
;;;;1;4.6
;;;;1;4.9
;;;;1;4.6
;;;;1;6.6
;;;;1;6.2
;;;;1;5.1
;;;;1;4.8
;;;;1;6.7
;;;;1;5.4
;;;;1;5.9
;;;;1;5.2
;;;;1;6.8
;;;;1;5.2
;;;;1;5.4
;;;;1;5
;;;;1;5.2
;;;;1;4.6
;;;;1;5
;;;;1;6.6
;;;;1;6.6
;;;;1;5.6
;;;;1;4.6
;;;;1;5.2
;;;;1;5.6
;;;;1;5.4
;;;;1;6
;;;;1;5.8
;;;;1;6.8
;;;;1;6.7
;;;;1;6.9
;;;;1;5.4
;;;;1;5.5
;;;;1;5.9
;;;;1;6.2
;;;;1;6.2
;;;;1;5.8
;;;;1;7
;;;;1;4.5
;;;;1;5
;;;;1;6.3
;;;;1;6.8
;;;;1;5.4
;;;;1;5.4
;;;;1;6.9
;;;;1;5.5
;;;;1;5.5
;;;;1;5.3
;;;;1;4.7
;;;;1;6.4
;;;;1;5.8
;;;;1;5
;;;;1;6.4
;;;;1;6.7
;;;;1;5.3
;;;;1;4.9
;;;;1;5.3
;;;;1;6.2
;;;;1;6.4
;;;;1;6.1
;;;;1;7
;;;;1;5.7
;;;;1;6.8
;;;;1;4.6
;;;;1;5.3
;;;;1;6.4
;;;;1;6.6
;;;;1;4.9
;;;;1;5.9
;;;;1;6.9
;;;;1;6.5
;;;;1;6.5
;;;;1;5.8
;;;;1;5.7
;;;;1;4.5
;;;;1;5.3
;;;;1;6.4
;;;;1;5.6
;;;;1;6.6
;;;;1;4.7
;;;;1;6.6
;;;;1;4.7
;;;;1;6.4
;;;;1;5
;;;;1;5.5
;;;;1;5.6
;;;;1;4.7
;;;;1;4.7
;;;;1;5.2
;;;;1;6.1
;;;;1;5.3
;;;;1;6.3
;;;;1;4.6
;;;;1;4.9
;;;;1;5.6
;;;;1;5.7
;;;;1;4.5
;;;;1;6.9
;;;;1;5.8
;;;;1;5.9
;;;;1;5.5
;;;;1;6.3
;;;;1;7
;;;;1;6.2
;;;;1;4.8
;;;;1;4.6
;;;;1;6.6
;;;;1;5.8
;;;;1;6.8
;;;;1;6.9
;;;;1;6.2
;;;;1;6.4
;;;;1;6.9
;;;;1;5.6
;;;;1;6.4
;;;;1;6.1
;;;;1;5.2
;;;;1;5.3
;;;;1;5.3
;;;;1;6.2
;;;;1;5.7
;;;;1;5.3
;;;;1;4.9
;;;;1;6.5
;;;;1;5.5
;;;;1;6
;;;;1;5.4
;;;;1;6.1
;;;;1;4.7
;;;;1;6.6
;;;;1;5.9
;;;;1;5.6
;;;;1;4.7
;;;;1;6.1
;;;;1;6.8
;;;;1;4.5
;;;;1;4.6
;;;;1;4.8
;;;;1;4.8
;;;;1;6.5
;;;;1;5.9
;;;;1;4.7
;;;;1;5
;;;;1;6.9
;;;;1;5.2
;;;;1;5.3
;;;;1;7
;;;;1;4.6
;;;;1;4.8
;;;;1;6.6
;;;;1;6.3
;;;;1;6.1
;;;;1;4.7
;;;;1;4.6
;;;;1;6.1
;;;;1;6.5
;;;;1;4.9
;;;;1;5.3
;;;;1;6.3
;;;;1;5.3
;;;;1;5.1
;;;;1;5.3
;;;;1;7
;;;;1;5.3
;;;;1;7
;;;;1;4.8
;;;;1;6.2
;;;;1;5
;;;;1;7
;;;;1;5.7
;;;;1;5.7
;;;;1;4.6
;;;;1;4.7
;;;;1;5.1
;;;;1;4.9
;;;;1;6.6
;;;;1;5.2
;;;;1;4.6
;;;;1;7
;;;;1;4.9
;;;;1;5.8
;;;;1;6.1
;;;;1;5.9
;;;;1;6.5
;;;;1;5.1
;;;;1;6.6
;;;;1;6.6
;;;;1;6.1
;;;;1;5.9
;;;;1;5.2
;;;;1;5.6
;;;;1;6.2
;;;;1;5.2
;;;;1;4.6
;;;;1;5
;;;;1;6.8
;;;;1;5
;;;;1;6.7
;;;;1;5.2
;;;;1;6.9
;;;;1;6.3
;;;;1;4.5
;;;;1;6.1
;;;;1;4.5
;;;;1;4.7
;;;;1;6.6
;;;;1;6.6
;;;;1;4.6
;;;;1;4.7
;;;;1;5.5
;;;;1;5.5
;;;;1;4.5
;;;;1;6.5
;;;;1;5
;;;;1;6.5
;;;;1;6.7
;;;;1;6.3
;;;;1;4.6
;;;;1;5.2
;;;;1;4.8
;;;;1;5.1
;;;;1;6.8
;;;;1;5.2
;;;;1;6.1
;;;;1;6.7
;;;;1;5.9
;;;;1;6.9
;;;;1;5.9
;;;;1;5.1
;;;;1;5.2
;;;;1;5.6
;;;;1;6
;;;;1;6.3
;;;;1;4.5
;;;;1;6
;;;;1;4.7
;;;;1;4.5
;;;;1;6.8
;;;;1;5.1
;;;;1;5.2
;;;;1;5.6
;;;;1;5
;;;;1;5.4
;;;;1;6.5
;;;;1;4.7
;;;;1;6.6
;;;;1;5.5
;;;;1;5
;;;;1;7
;;;;1;6.1
;;;;1;5
;;;;1;5.8
;;;;1;4.9
;;;;1;5.7
;;;;1;5.5
;;;;1;5.9
;;;;1;5.2
;;;;1;5.5
;;;;1;5.1
;;;;1;4.5
;;;;1;6.9
;;;;1;4.9
;;;;1;6.4
;;;;1;6.7
;;;;1;5.4
;;;;1;5.8
;;;;1;4.6
;;;;1;6.1
;;;;1;5.6
;;;;1;6.9
;;;;1;5.6
;;;;1;6.9
;;;;1;5.5
;;;;1;6.9
;;;;1;7
;;;;1;5.2
;;;;1;5.5
;;;;1;7
;;;;1;5.9
;;;;1;5.6
;;;;1;4.5
;;;;1;6.6
;;;;1;5.1
;;;;1;5.5
;;;;1;6.1
;;;;1;5.5
;;;;1;6.7
;;;;1;5.5
;;;;1;4.9
;;;;1;6
;;;;1;6.6
;;;;1;5.9
;;;;1;5.2
;;;;1;5.9
;;;;1;6.4
;;;;1;5.7
;;;;1;5.5
;;;;1;5.2
;;;;1;5.9
;;;;1;5.6
